id,area,sex,age,antiquity,salary,state,chapter,seniority
70127f0278e21a95a4c22dbfcb452549,CUSTOMER SUCCESS,MASCULINO,25.0,6.0,5500000,active,FRONTEND,ADVANCED
7067076e5ce37e0ad653648e010a0869,CUSTOMER SUCCESS,MASCULINO,51.0,20.0,15080000,active,CLOUD OPS,ADVANCED
70b56762eda9529a49ee3241c36e9e0e,CUSTOMER SUCCESS,MASCULINO,41.0,2.0,14000000,retired,CLOUD OPS,ADVANCED
70b9ccd8d2c527d0f81008d3c1382b02,CUSTOMER SUCCESS,MASCULINO,26.0,17.0,6700000,retired,MOVIL,SENIOR
713c028c61f7c40a9fc9f67479ea37c9,TALENT POOL,FEMENINO,32.0,10.0,3003000,active,EXPERIENCIA_USUARIO,JUNIOR
71650a10ab25572d5093fe89a28ea059,CUSTOMER SUCCESS,MASCULINO,25.0,5.0,3600000,active,FRONTEND,JUNIOR
71759521308d5233fa58faf6e8a8f0a4,CUSTOMER SUCCESS,MASCULINO,25.0,11.0,5500000,active,INTEGRACION,ADVANCED
718c805ec28da4f14951736e5922ab5c,CUSTOMER SUCCESS,MASCULINO,22.0,5.0,2050000,retired,INTEGRACION,TRAINEE
71d8d5e04364909cdfb2899eb4591350,CUSTOMER SUCCESS,MASCULINO,39.0,80.0,5850000,active,INTEGRACION,JUNIOR
722748514003e8c112bd90fa74b814c9,CUSTOMER SUCCESS,MASCULINO,27.0,25.0,2703000,retired,UI,JUNIOR
722f35221d0d80e1a95b0f4d606b9304,CUSTOMER SUCCESS,MASCULINO,37.0,20.0,7500000,active,INTEGRACION,SENIOR
7243df951eb0b2bc79f8189d6f5af567,CUSTOMER SUCCESS,FEMENINO,29.0,2.0,5505000,active,EXPERIENCIA_USUARIO,ADVANCED
727b231ef3be9a655111c62652571632,CUSTOMER SUCCESS,MASCULINO,22.0,46.0,3508000,active,CALIDAD DE SOFTWARE,ADVANCED
729dc36885603bc4bfc81106b402c977,CUSTOMER SUCCESS,MASCULINO,49.0,8.0,4500000,active,EXPERIENCIA_USUARIO,ADVANCED
72d2c4201262f44726c0723302cade05,CUSTOMER SUCCESS,MASCULINO,40.0,11.0,15250000,retired,ARQUITECTURA,SENIOR
72d2c4201262f44726c0723302cade05,PEOPLE DEVELOPMENT,MASCULINO,40.0,5.0,18080000,active,ARQUITECTURA,SENIOR
73198f0d79fd747176f02a405976c7c1,CUSTOMER SUCCESS,MASCULINO,27.0,15.0,6000000,retired,MOVIL,SENIOR
73533934bb85a567e2bb265a08edff2e,CUSTOMER SUCCESS,MASCULINO,22.0,19.0,5000000,active,BACKEND,ADVANCED
736181bd57d2fb0f3579f839b30287c0,CUSTOMER SUCCESS,MASCULINO,32.0,49.0,18000000,active,ARQUITECTURA,SENIOR
7399cd0ec42cc2299e49452801d7122d,TALENT POOL,MASCULINO,24.0,4.0,3300000,active,BACKEND,JUNIOR
73ccc77797b3878b3257de62fe22744c,CUSTOMER SUCCESS,MASCULINO,27.0,22.0,4000000,active,FRONTEND,ADVANCED
73dd03fc530d4be868d1417943917c90,CUSTOMER SUCCESS,FEMENINO,24.0,3.0,3500000,active,INTEGRACION,JUNIOR
749897f52c2660043cfa218594afb7d7,CUSTOMER SUCCESS,MASCULINO,26.0,5.0,3006000,active,FRONTEND,JUNIOR
74c0a71b2f1f139a991cd672f0ef6503,CUSTOMER SUCCESS,MASCULINO,23.0,12.0,3006000,active,BACKEND,JUNIOR
74e07017a41d7c0d72ba793e978eba47,GROWTH,FEMENINO,26.0,17.0,6000000,active,BUSINESS CONSULTING,TRAINEE
74fcf9f30598a9402c564c58ac4f1760,CUSTOMER SUCCESS,MASCULINO,23.0,5.0,3005000,active,MOVIL,JUNIOR
75109f0bdc42146a2802ea582ec93b70,CUSTOMER SUCCESS,MASCULINO,42.0,176.0,8000000,retired,BACKEND,SENIOR
751d755d792e59ac02ab0c3ea661ca97,CUSTOMER SUCCESS,FEMENINO,45.0,7.0,8005000,active,LIDERAZGO,ADVANCED
7523ed69a627c830d09bd8c5d35eab6d,CUSTOMER SUCCESS,MASCULINO,27.0,17.0,8500000,active,MOVIL,ADVANCED
757049d576d2adc95ad76c1ae532f424,CUSTOMER SUCCESS,MASCULINO,26.0,5.0,4200000,active,MOVIL,ADVANCED
757532823a260c1c6b8d315692d2773c,CUSTOMER SUCCESS,FEMENINO,31.0,27.0,22,retired,EXPERIENCIA_USUARIO,MASTER
75aff7d6e528636333cad0f348f19e47,CUSTOMER SUCCESS,FEMENINO,42.0,92.0,5500000,retired,BACKEND,MASTER
75ddb36872315eb725ffd93e74ac39a2,CUSTOMER SUCCESS,MASCULINO,30.0,9.0,2800000,retired,FRONTEND,JUNIOR
75e6719bb5f8ba7f049ae6e63119612c,CUSTOMER SUCCESS,MASCULINO,32.0,7.0,3505000,retired,BACKEND,ADVANCED
75fc5aaf34d67037646436915115b9cd,CUSTOMER SUCCESS,MASCULINO,25.0,3.0,2500000,retired,BACKEND,JUNIOR
7603d1d3d820b553b107e3477caab3dc,CUSTOMER SUCCESS,FEMENINO,39.0,38.0,11200000,active,LIDERAZGO,SENIOR
768e30576bdbb8e7cc0e05bba318adc0,CUSTOMER SUCCESS,MASCULINO,39.0,3.0,7000000,active,INTEGRACION,ADVANCED
76c046d232ae1e6fef18b89c4d13de2f,TALENT POOL,MASCULINO,41.0,17.0,10500000,active,MOVIL,SENIOR
7794b6ec49e54baea9a0b3d6d31e7eef,CUSTOMER SUCCESS,MASCULINO,39.0,4.0,5000000,active,CLOUD OPS,JUNIOR
77d40872ea1f65e756257c77300f687d,CUSTOMER SUCCESS,MASCULINO,25.0,4.0,3000000,active,BACKEND,JUNIOR
780a7d2935ce654d82cdd1e695c5b21e,CUSTOMER SUCCESS,MASCULINO,28.0,11.0,3005000,active,BACKEND,JUNIOR
784b8d9cb4fac63db9e51639beead06e,CUSTOMER SUCCESS,FEMENINO,23.0,3.0,1700000,retired,GROWTH_,JUNIOR
78c64c8d64da6e1bfcec3bb64c60dc50,CUSTOMER SUCCESS,MASCULINO,30.0,8.0,8000000,active,LIDERAZGO,ADVANCED
790257950305dbbd10a2cb3baedcc56c,TALENT POOL,MASCULINO,26.0,0.0,3204000,active,CALIDAD DE SOFTWARE,ADVANCED
7926ecfbaafbafd5c0aec126ebb4f6c5,CUSTOMER SUCCESS,MASCULINO,26.0,11.0,3809000,active,BACKEND,ADVANCED
79633325f5a48c15563e28d051698ddf,CUSTOMER SUCCESS,MASCULINO,35.0,4.0,47,active,BACKEND,ADVANCED
7993488bb4fd436181fded9ca8ebfafd,TALENT POOL,MASCULINO,22.0,0.0,1160000,active,BACKEND,JUNIOR
79cde4a2291fa01f912671b4f89f515f,CUSTOMER SUCCESS,FEMENINO,44.0,9.0,6000000,active,LIDERAZGO,JUNIOR
7a294211f4471ba9236a791ba0e54066,CUSTOMER SUCCESS,MASCULINO,26.0,12.0,5200000,active,FRONTEND,ADVANCED
7a8e7d1c60c58e87e43f01fbb0748c24,CUSTOMER SUCCESS,MASCULINO,25.0,5.0,3208000,retired,DEVSECOPS,ADVANCED
7aa1f4d156fb5e2c035c4941d76be78e,CUSTOMER SUCCESS,FEMENINO,24.0,15.0,3000000,active,FRONTEND,JUNIOR
7aa36e1c3853408943a99249c44bc8fa,CUSTOMER SUCCESS,MASCULINO,29.0,13.0,5000000,retired,FRONT MOVIL,ADVANCED
7b31c4a557441277c3f21c533b150f93,CUSTOMER SUCCESS,MASCULINO,26.0,10.0,5500000,retired,FRONTEND,ADVANCED
7b4c09707edf180ceb2f94d9792d3648,CUSTOMER SUCCESS,MASCULINO,24.0,29.0,6200000,active,MOVIL,ADVANCED
7b53e3ce22360fc3a988cf0818da67dd,CUSTOMER SUCCESS,MASCULINO,39.0,66.0,7000000,retired,INTEGRACION,SENIOR
7c294d57efb55470a6d62c95f27bc7a2,GROWTH,FEMENINO,28.0,58.0,4000000,active,GROWTH_,ADVANCED
7c3d5dde73d5f5a80eb3654dbaadb084,CUSTOMER SUCCESS,FEMENINO,36.0,14.0,6200000,active,INTEGRACION,ADVANCED
7c6ccaaae0400b29d198397092ff3299,CUSTOMER SUCCESS,MASCULINO,23.0,2.0,4005000,active,EXPERIENCIA_USUARIO,JUNIOR
7cf3a12ae28e3f42e57c5c71a8d476cd,CUSTOMER SUCCESS,MASCULINO,28.0,15.0,4700000,active,BACKEND,ADVANCED
7d55494ac8d78290664416281a024da4,CUSTOMER SUCCESS,MASCULINO,32.0,9.0,3505000,active,BACKEND,JUNIOR
7d838432cbbce559bd08bfda025fb6a7,CUSTOMER SUCCESS,MASCULINO,32.0,14.0,5000000,active,GROWTH_,ADVANCED
7dc45f33444f191b064ae64d0ae18f2e,CUSTOMER SUCCESS,MASCULINO,26.0,17.0,4800000,retired,FRONTEND,ADVANCED
7def0b12f3ad5898e2c67e602e5ac5bd,CUSTOMER SUCCESS,FEMENINO,39.0,26.0,3008000,active,GROWTH_,JUNIOR
7df52fe195c5313c4b097401d9938caf,CUSTOMER SUCCESS,MASCULINO,30.0,24.0,4700000,active,FRONTEND,ADVANCED
7e9ec141ace2b90ecc7e89bf6da2964c,TALENT POOL,MASCULINO,23.0,6.0,2800000,active,BACKEND,TRAINEE
7eac5b10c00a1bcafae5d931f8d9b78f,CUSTOMER SUCCESS,MASCULINO,53.0,10.0,9000000,active,ARQUITECTURA,JUNIOR
7ee3e0bc6b3a2da2070abf5409acae9e,CUSTOMER SUCCESS,FEMENINO,44.0,25.0,14000000,retired,COMERCIAL,MASTER
7f0203f05e6b940c45cbadee2e7cecc5,CUSTOMER SUCCESS,MASCULINO,28.0,7.0,3008000,retired,BACKEND,JUNIOR
7f02543b282a943adae1a989939274ab,CUSTOMER SUCCESS,MASCULINO,25.0,5.0,3000000,active,BACKEND,JUNIOR
7f02543b282a943adae1a989939274ab,CUSTOMER SUCCESS,MASCULINO,25.0,17.0,1500000,retired,BACKEND,JUNIOR
800f905c22812bf6a22761c6f0ad8b96,CUSTOMER SUCCESS,FEMENINO,29.0,5.0,2050000,retired,BACKEND,JUNIOR
800f905c22812bf6a22761c6f0ad8b96,CUSTOMER SUCCESS,FEMENINO,29.0,1.0,2500000,active,BACKEND,JUNIOR
8046992c7bdcdeb42a5ff78b1c6584ff,CUSTOMER SUCCESS,FEMENINO,31.0,19.0,5500000,active,EXPERIENCIA_USUARIO,ADVANCED
808bea5d96d773eafd66337119ce6843,CUSTOMER SUCCESS,MASCULINO,28.0,35.0,7000000,active,BACKEND,SENIOR
811b977fe9cba052b663bf3d9fc9623e,CUSTOMER SUCCESS,FEMENINO,24.0,15.0,4000000,active,BACKEND,ADVANCED
8122d97e8140b1a94880de1e265c428c,CUSTOMER SUCCESS,MASCULINO,28.0,20.0,5500000,active,MOVIL,ADVANCED
81f3adde059b082d72759810dd59174a,CUSTOMER SUCCESS,MASCULINO,25.0,4.0,3400000,active,BACKEND,JUNIOR
81ff0ba8cb85b7791712531567fd0927,CUSTOMER SUCCESS,MASCULINO,30.0,77.0,7500000,retired,LIDERAZGO,MASTER
823605a4b5991598587fc8f12eee16bd,CUSTOMER SUCCESS,FEMENINO,32.0,2.0,3505000,active,INTEGRACION,JUNIOR
828361cd8be0d6f43e4671d5f7e6af25,GROWTH,FEMENINO,26.0,18.0,1320000,retired,GROWTH_,JUNIOR
8283f7eca922da11237490a0e70879d8,CUSTOMER SUCCESS,MASCULINO,21.0,4.0,3006000,active,BACKEND,JUNIOR
8283f7eca922da11237490a0e70879d8,CUSTOMER SUCCESS,MASCULINO,21.0,5.0,1000000,retired,BACKEND,JUNIOR
82994379b70de9e776471b4c390c3963,CUSTOMER SUCCESS,MASCULINO,33.0,18.0,3904000,active,LIDERAZGO,JUNIOR
82c621f3eadd8c2445ac36c2f23cbda9,CUSTOMER SUCCESS,MASCULINO,25.0,72.0,5400000,active,CLOUD OPS,JUNIOR
8332a0235196e6b7928e257687643b75,CUSTOMER SUCCESS,FEMENINO,30.0,10.0,4005000,active,GROWTH_,ADVANCED
840c580782db4f50c8f419e3b7005251,CUSTOMER SUCCESS,MASCULINO,33.0,6.0,4500000,active,EXPERIENCIA_USUARIO,ADVANCED
8417581a3892bb141ff40467557a7270,TALENT POOL,MASCULINO,29.95767195767196,1.0,5500000,active,LIDERAZGO,ADVANCED
8442ad0fa81b22022562795f33da4f5a,TALENT POOL,MASCULINO,21.0,4.0,12,active,BACKEND,JUNIOR
844a67605656bd54a1792e473f1128ea,CUSTOMER SUCCESS,MASCULINO,30.0,1.0,4000000,retired,BACKEND,ADVANCED
8455517b015be606222218c7b51d7af5,CUSTOMER SUCCESS,MASCULINO,30.0,9.0,3508000,active,CALIDAD DE SOFTWARE,ADVANCED
8469c97816bb59bb614043af4682d97c,CUSTOMER SUCCESS,MASCULINO,22.0,6.0,2800000,active,BACKEND,TRAINEE
849c9aa12d80ea8bd977223dfa69da5e,CUSTOMER SUCCESS,MASCULINO,29.0,21.0,4600000,retired,BACKEND,ADVANCED
84c1a8f49d229e03fdfd115e3741d73f,CUSTOMER SUCCESS,MASCULINO,43.0,7.0,6000000,active,BACKEND,SENIOR
84c68785ad3e9aecb3abdef773611a1b,AWS PREMIER,FEMENINO,38.0,10.0,8000000,active,CLOUD OPS,JUNIOR
850401ed250595db56289605b19a2aad,CUSTOMER SUCCESS,FEMENINO,33.0,18.0,5850000,active,INTEGRACION,ADVANCED
85674d1901ba5800653826cbb6880d9c,CUSTOMER SUCCESS,MASCULINO,25.0,3.0,5000000,retired,FRONTEND,ADVANCED
862854e3b85d91969853c79d86435899,CUSTOMER SUCCESS,FEMENINO,31.0,74.0,9500000,retired,EXPERIENCIA_USUARIO,MASTER
864be601e0957ed5f6aea0ffcf7fb8b0,CUSTOMER SUCCESS,FEMENINO,28.0,3.0,3500000,active,INTEGRACION,JUNIOR
865519083178b4163465995728d61f26,CUSTOMER SUCCESS,MASCULINO,42.0,8.0,8000000,active,LIDERAZGO,ADVANCED
8676a0d0882254f3c94242629f868858,CUSTOMER SUCCESS,MASCULINO,33.0,131.0,7500000,active,LIDERAZGO,ADVANCED
86a5631fe6c24dec24daf07e4c1fb15d,CUSTOMER SUCCESS,MASCULINO,24.0,16.0,7000000,active,BACKEND,ADVANCED
86b051109c9e075e29bfd91ce1d59bcd,CUSTOMER SUCCESS,FEMENINO,35.0,20.0,4000000,retired,GROWTH_,ADVANCED
86e9956c371e9c423c650570454d1066,CUSTOMER SUCCESS,MASCULINO,24.0,3.0,45,active,INTEGRACION,ADVANCED
86f2ca2e662f71a95b08a0a666434fb7,CUSTOMER SUCCESS,MASCULINO,29.0,16.0,7500000,active,LIDERAZGO,ADVANCED
874c136f304a909c4be69388354edd45,CUSTOMER SUCCESS,MASCULINO,38.0,15.0,9500000,active,LIDERAZGO,SENIOR
8774543a12802b261b1fc738b1dae97f,CUSTOMER SUCCESS,MASCULINO,41.0,4.0,4006000,active,INTEGRACION,ADVANCED
87bfee55ca5f80c735f93f46b41b1e7b,CUSTOMER SUCCESS,MASCULINO,23.0,5.0,3600000,active,INTEGRACION,JUNIOR
882627962d3eaf5a59820de2c768b322,CUSTOMER SUCCESS,MASCULINO,29.0,23.0,7000000,active,ECOMMERCE,SENIOR
883bb7e954d1b5074ed5dd2832c7b51a,CUSTOMER SUCCESS,FEMENINO,43.0,20.0,6200000,active,LIDERAZGO,JUNIOR
885bb9c98f984cfb0d38cff7ec099999,CUSTOMER SUCCESS,MASCULINO,30.0,21.0,4700000,active,BACKEND,ADVANCED
8888850c0deb0ab423c3a5c47e651430,CUSTOMER SUCCESS,MASCULINO,25.0,5.0,3005000,retired,CERTIFICACION,ADVANCED
88a113b3399ae781a8a278868ed8b8b8,CUSTOMER SUCCESS,FEMENINO,23.0,2.0,3200000,active,INTEGRACION,JUNIOR
8910a1f428e5c0c7d58cff31647e42bd,CUSTOMER SUCCESS,MASCULINO,41.0,14.0,6000000,active,FRONTEND,ADVANCED
891dcebda2c8b41a403e433c83329560,CUSTOMER SUCCESS,MASCULINO,30.0,23.0,6000000,retired,BACKEND,MASTER
893f68a435c89452aee6354cffce3987,CUSTOMER SUCCESS,MASCULINO,25.0,5.0,2050000,retired,FRONTEND,JUNIOR
893f68a435c89452aee6354cffce3987,CUSTOMER SUCCESS,MASCULINO,25.0,2.0,3000000,active,FRONTEND,ADVANCED
89973660ea4674b38c80ad1fb37a2c6d,CUSTOMER SUCCESS,FEMENINO,25.0,10.0,4000000,active,EXPERIENCIA_USUARIO,ADVANCED
89aae5613c2e1e0f90755acd4eda4575,CUSTOMER SUCCESS,FEMENINO,35.0,28.0,8500000,retired,INTEGRACION,SENIOR
89b8edc8d97ceacf2d4d45dad5b23bc5,CUSTOMER SUCCESS,MASCULINO,24.0,9.0,3000000,retired,BACKEND,JUNIOR
89bd9dfbb82998e2b6a09a884300e843,CUSTOMER SUCCESS,MASCULINO,43.0,209.0,7700000,active,BACKEND,SENIOR
89e0caaeb44e3c4f0440d098ec891396,CUSTOMER SUCCESS,MASCULINO,22.0,21.0,3001000,active,BACKEND,TRAINEE
8a5cf2c8c8d034998f4c7ffee0d11c81,CUSTOMER SUCCESS,MASCULINO,23.0,7.0,3400000,active,BACKEND,JUNIOR
8a83ce22a8236b06b95f2a42a59f9edd,CUSTOMER SUCCESS,MASCULINO,30.0,8.0,6500000,active,EXPERIENCIA_USUARIO,ADVANCED
8a9196a49881cf7d545ea87573bd5284,TALENT POOL,MASCULINO,33.0,3.0,3200000,active,BACKEND,JUNIOR
8abea892afc26cf1cf5d1e44e91ec35b,CUSTOMER SUCCESS,MASCULINO,40.0,142.0,7000000,active,BACKEND,ADVANCED
8ac707df1e307f1f7c3660d03e0ec27e,CUSTOMER SUCCESS,MASCULINO,23.0,6.0,2320000,active,BACKEND,TRAINEE
8ac80f7b7045368110a991b9965ca085,CUSTOMER SUCCESS,MASCULINO,25.0,20.0,3204000,active,BACKEND,JUNIOR
8b099d00e33fd41a871e6adc400e65f7,CUSTOMER SUCCESS,MASCULINO,32.0,4.0,95,active,CLOUD OPS,ADVANCED
8b09a7b98e8f6e4c43a92d5068f08cf4,CUSTOMER SUCCESS,MASCULINO,24.0,11.0,4700000,active,BACKEND,ADVANCED
8b62a2b2dc11e6d6ec92c26f4253b997,CUSTOMER SUCCESS,MASCULINO,28.0,17.0,4700000,retired,BACKEND,ADVANCED
8b6ceeed588659e49cf8b40a9b8d2641,CUSTOMER SUCCESS,MASCULINO,39.0,28.0,9500000,active,LIDERAZGO,SENIOR
8b7291e1710253541419050bd5cafbda,PEOPLE DEVELOPMENT,FEMENINO,21.0,4.0,1740000,active,LIDERAZGO,TRAINEE
8b89b8fb4a6fb20670651bdfed2cf06f,RETAIL_FINANCIAL_BD,MASCULINO,37.0,12.0,12000000,active,CIENCIA DE DATOS,SENIOR
8b9ab5105f70be4051f925dda4655fbc,CUSTOMER SUCCESS,FEMENINO,26.0,31.0,3204000,active,GROWTH_,SENIOR
8bea9d5fa3290bf37fa201b4cc6e748b,CUSTOMER SUCCESS,FEMENINO,30.0,12.0,4500000,retired,INFRAESTRUCTURA,ADVANCED
8c109cb83eccf7eee5d7153799bb51dc,CUSTOMER SUCCESS,MASCULINO,25.0,18.0,5000000,active,DEVSECOPS,ADVANCED
8c409c3011585b52f97867e1f2bb69db,CUSTOMER SUCCESS,MASCULINO,29.0,22.0,4700000,retired,FRONTEND,ADVANCED
8cf91d2dd6037ab0fab74f3efdf173fe,CUSTOMER SUCCESS,FEMENINO,24.0,10.0,6200000,active,BACKEND,ADVANCED
8db6ac78639ba3078a4602e8cb656191,CUSTOMER SUCCESS,MASCULINO,30.0,9.0,5505000,retired,BACKEND,ADVANCED
8de473475bf31d4e987ce13b478b5ebc,CUSTOMER SUCCESS,MASCULINO,27.0,9.0,5000000,active,BACKEND,ADVANCED
8e567bea54fa3f43bb87bd43e62f6488,CUSTOMER SUCCESS,MASCULINO,28.0,19.0,3505000,active,MOVIL,ADVANCED
8ed9f5c146226cbeecb640c9dbfe4195,CUSTOMER SUCCESS,FEMENINO,33.0,20.0,3006000,active,CALIDAD DE SOFTWARE,ADVANCED
8f112294d6ebabb251f9aed0df649aac,CUSTOMER SUCCESS,MASCULINO,34.0,25.0,7800000,active,FRONTEND,SENIOR
8f161b11b28d0c8b7b7d7caa685b8815,CUSTOMER SUCCESS,MASCULINO,24.0,23.0,6600000,active,FRONTEND,ADVANCED
8f3c48ecd2fab0fda6e66e08cb71a3f5,CUSTOMER SUCCESS,FEMENINO,30.0,6.0,3005000,active,CLOUD OPS,JUNIOR
8f689c3a56d4faea90a411c666f486b9,CUSTOMER SUCCESS,MASCULINO,36.0,4.0,74,active,BACKEND,MASTER
8f89cde2303978d61c77e3de2c55dd19,CUSTOMER SUCCESS,FEMENINO,34.0,33.0,11000000,active,COMERCIAL,ADVANCED
9027c593a03c6285037fee49ec99cf31,TALENT POOL,MASCULINO,29.0,4.0,3500000,active,CLOUD OPS,JUNIOR
902bf06aad78c1f31b86534bd6601d21,CUSTOMER SUCCESS,MASCULINO,23.0,22.0,5500000,retired,SOA,ADVANCED
902d9c1a54f610c91a0c3ae5f4c7d17f,CUSTOMER SUCCESS,MASCULINO,28.0,6.0,4000000,retired,BACKEND,ADVANCED
904f3a03c7334313ce668bd11fd77b71,CUSTOMER SUCCESS,MASCULINO,27.0,20.0,3204000,retired,BACKEND,JUNIOR
9054295be767c4db228745ac2f419df6,TALENT POOL,MASCULINO,23.0,6.0,2800000,active,BACKEND,TRAINEE
9081d2c2b3613509a6c4ecb29dc2bab9,GROWTH,MASCULINO,24.0,7.0,2050000,retired,GROWTH_,JUNIOR
909ad4f628f2f344303edc671c80f526,CUSTOMER SUCCESS,MASCULINO,33.0,19.0,6500000,retired,BACKEND,ADVANCED
90d3863aff5a2b1ee93cc106b5618f07,TALENT POOL,MASCULINO,29.0,3.0,3000000,retired,FRONTEND,JUNIOR
914107061f95ceb875b8c3077256bde8,TALENT POOL,MASCULINO,18.0,5.0,1160000,active,FRONTEND,JUNIOR
9177fc9de90b7eda2e7f253429eaed2a,CUSTOMER SUCCESS,MASCULINO,22.0,7.0,2370000,active,FRONTEND,JUNIOR
919b8a5b96af81df1fa37a85da1069f0,CUSTOMER SUCCESS,MASCULINO,22.0,20.0,4700000,active,FRONTEND,ADVANCED
91e415ce395123411dc5ae2d38f94590,CUSTOMER SUCCESS,FEMENINO,26.0,11.0,3307000,active,BACKEND,JUNIOR
9222fc0c8e64307188f4ee48053abe9d,CUSTOMER SUCCESS,MASCULINO,23.0,25.0,8400000,active,FRONTEND,SENIOR
923e81a608b0c90f636916f4c5b498d5,CUSTOMER SUCCESS,MASCULINO,18.0,9.0,2500000,active,BACKEND,JUNIOR
924c7a77b85858fe1cd0bbf8fd3b77f9,CUSTOMER SUCCESS,FEMENINO,30.0,9.0,6000000,retired,EXPERIENCIA_USUARIO,ADVANCED
926ee005e46f8d4b217baf084d4bc60a,CUSTOMER SUCCESS,MASCULINO,23.0,10.0,4700000,active,BACKEND,ADVANCED
929457feb8564267b94e15d69312d1b6,CUSTOMER SUCCESS,MASCULINO,29.0,3.0,3000000,active,INTEGRACION,JUNIOR
92a31e568a620f55f40be267a04bb376,CUSTOMER SUCCESS,MASCULINO,41.0,187.0,15080000,active,ARQUITECTURA,ADVANCED
930d50fd164446d840128fb67aa51b8f,TALENT POOL,MASCULINO,23.0,6.0,2320000,active,BACKEND,TRAINEE
931e76441f653dcff2c52f27637be2ad,CUSTOMER SUCCESS,MASCULINO,34.0,7.0,45,active,FRONTEND,ADVANCED
935b268e2de553f7957db6293ebdfa24,CUSTOMER SUCCESS,MASCULINO,30.0,22.0,7500000,retired,EXPERIENCIA_USUARIO,SENIOR
93844d2770e8ab85115ef9889a857ac7,CUSTOMER SUCCESS,MASCULINO,23.0,14.0,3006000,active,BACKEND,JUNIOR
93a1b316d1107ba69afc549f52da5fef,TALENT POOL,MASCULINO,21.0,0.0,4800000,active,MOVIL,JUNIOR
93e52096816bd020c8a4e1277192b7b6,CUSTOMER SUCCESS,MASCULINO,42.0,254.0,16100000,active,CLOUD OPS,SENIOR
9403e8a0fe6df7192e2b9c3cb2424c48,CUSTOMER SUCCESS,MASCULINO,27.0,8.0,4400000,retired,FRONTEND,ADVANCED
94124bac2c4dad67e2c022efe8b803ed,CUSTOMER SUCCESS,MASCULINO,29.0,3.0,5600000,retired,FRONTEND,ADVANCED
946f8aa580f4ff84e19000f35f647534,CUSTOMER SUCCESS,MASCULINO,24.0,5.0,5200000,active,FRONTEND,ADVANCED
948caa9747ffa58c8fe4f8b38c2fea86,CUSTOMER SUCCESS,MASCULINO,29.0,3.0,5500000,retired,BACKEND,MASTER
94f0d62687c7f68e0451a24490210b17,CUSTOMER SUCCESS,FEMENINO,29.0,20.0,5500000,active,MOVIL,ADVANCED
9507cc137856e8293d7468067215bbac,CUSTOMER SUCCESS,MASCULINO,39.0,11.0,4600000,active,CLOUD OPS,ADVANCED
951ab7ae5f6aa1acc1520584e2e313c8,CUSTOMER SUCCESS,MASCULINO,25.0,11.0,7500000,retired,MOVIL,SENIOR
953f9e3a3d4fed7009493238ad09e942,CUSTOMER SUCCESS,MASCULINO,22.0,9.0,3000000,retired,DEVSECOPS,JUNIOR
9562e6659259484df947e02a7681b586,CUSTOMER SUCCESS,MASCULINO,28.0,12.0,3406000,active,EXPERIENCIA_USUARIO,ADVANCED
959c106b8707920f89636cddef352215,CUSTOMER SUCCESS,FEMENINO,35.0,28.0,8000000,active,LIDERAZGO,SENIOR
95af9bff8066f46b4a6117b9c81383fd,CUSTOMER SUCCESS,FEMENINO,30.0,8.0,4200000,active,BACKEND,JUNIOR
95c2972633693750d3aa10fec520bdd3,CUSTOMER SUCCESS,MASCULINO,34.0,5.0,32,active,FRONTEND,TRAINEE
95e3e59b6f38b8f70772b41894cb965b,PRAGMA_REGIONES,MASCULINO,37.0,2.0,15,retired,CALIDAD DE SOFTWARE,ADVANCED
961db2646054d1c0caae552b27f91c50,TALENT POOL,FEMENINO,29.95767195767196,1.0,5208000,active,LIDERAZGO,JUNIOR
9649cf2c53eb2e7da8321d3c6a4008bf,CUSTOMER SUCCESS,FEMENINO,27.0,6.0,2500000,active,FRONTEND,JUNIOR
9652bb859911175da6d4ebd911b70f0c,CUSTOMER SUCCESS,MASCULINO,32.0,33.0,6000000,retired,BACKEND,MASTER
966712c3b70ea8e0b27c615e01e4ac27,CUSTOMER SUCCESS,MASCULINO,26.0,5.0,4000000,retired,BACKEND,ADVANCED
972d7ae9e4eed26cc790bd7402ab2dd9,CUSTOMER SUCCESS,MASCULINO,37.0,6.0,2807000,retired,FRONTEND,ADVANCED
975a13732dc1da754d92943ed1da4fcf,TALENT POOL,MASCULINO,20.0,7.0,2370000,active,CLOUD OPS,JUNIOR
97867660dcaf714b01b4fd847f57700d,CUSTOMER SUCCESS,MASCULINO,31.0,11.0,4000000,active,BACKEND,JUNIOR
97b485636bdfe4361ebb94afbc174c4b,CUSTOMER SUCCESS,MASCULINO,35.0,34.0,8500000,retired,AGILISMO,MASTER
97ce8ce26ba74d99dcda781301974148,CUSTOMER SUCCESS,FEMENINO,37.0,24.0,10500000,active,COMERCIAL,ADVANCED
97cfbf51a2a2b4904081c27b7e9d7326,TALENT POOL,MASCULINO,23.0,4.0,3600000,active,BACKEND,JUNIOR
97ed7f46714bd94f4efc17b37ae19f54,CUSTOMER SUCCESS,MASCULINO,23.0,19.0,5500000,active,FRONTEND,ADVANCED
97f4337a8c95c11583eee071347435e5,CUSTOMER SUCCESS,MASCULINO,23.0,9.0,6500000,retired,BACKEND,SENIOR
980f2e3a6c557c1f2f4c7684be196c97,CUSTOMER SUCCESS,MASCULINO,33.0,5.0,4000000,active,MOVIL,ADVANCED
